Running with bandwidths: [0.1, 0.1] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.6000000000000005,  Error: 1.8468231420779035
Running with bandwidths: [0.20000000000000004, 0.20000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.855229706495226
Running with bandwidths: [0.6500000000000001, 0.6500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.3000000000000003,  Error: 1.8298366222259754
Running with bandwidths: [0.45000000000000007, 0.45000000000000007] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.8511609637410038
Running with bandwidths: [0.3500000000000001, 0.3500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8180195948078917
Running with bandwidths: [0.5500000000000002, 0.5500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.6000000000000005,  Error: 1.8418103621795137
Running with bandwidths: [0.15000000000000002, 0.15000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.8326301700635763
Running with bandwidths: [0.6000000000000002, 0.6000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.5000000000000004,  Error: 1.8503611493931145
Running with bandwidths: [0.25000000000000006, 0.25000000000000006] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.8486324526778448
Running with bandwidths: [0.30000000000000004, 0.30000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.5000000000000004,  Error: 1.8433623898936757
Running with bandwidths: [0.01, 0.01] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.837268848841682
Running with bandwidths: [0.060000000000000005, 0.060000000000000005] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.837268848841682
Running with bandwidths: [0.40000000000000013, 0.40000000000000013] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8149325400450071
Running with bandwidths: [0.5000000000000001, 0.5000000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.8642136645074772
Running with bandwidths: [0.7500000000000002, 0.7500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.4000000000000004,  Error: 1.8571611306361457
Running with bandwidths: [1.0, 1.0] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.2000000000000002,  Error: 1.7978975498017553
Running with bandwidths: [0.7000000000000002, 0.7000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.5000000000000004,  Error: 1.8540210082091833
Running with bandwidths: [0.15000000000000002, 0.15000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.837268848841682
Running with bandwidths: [0.8000000000000002, 0.8000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.5000000000000004,  Error: 1.8074407242507358
Running with bandwidths: [0.9500000000000003, 0.9500000000000003] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.2000000000000002,  Error: 1.799702899963417
Running with bandwidths: [0.20000000000000004, 0.20000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.8730248720758715
Running with bandwidths: [0.3500000000000001, 0.3500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.827068708443174
Running with bandwidths: [0.45000000000000007, 0.45000000000000007] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.8681604474513245
Running with bandwidths: [0.01, 0.01] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.200000000000001,  Error: 1.8400829929341036
Running with bandwidths: [0.1, 0.1] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.8652297556856128
Running with bandwidths: [0.060000000000000005, 0.060000000000000005] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.200000000000001,  Error: 1.8400829929341036
Running with bandwidths: [0.6000000000000002, 0.6000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.6000000000000005,  Error: 1.8417199222772571
Running with bandwidths: [0.8500000000000002, 0.8500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.5000000000000004,  Error: 1.8075000985807126
Running with bandwidths: [0.5500000000000002, 0.5500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.8616933937602602
Running with bandwidths: [0.40000000000000013, 0.40000000000000013] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.8260566350413436
Running with bandwidths: [0.25000000000000006, 0.25000000000000006] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.8719616577703169
Running with bandwidths: [0.15000000000000002, 0.15000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.200000000000001,  Error: 1.8400829929341036
Running with bandwidths: [0.5000000000000001, 0.5000000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.8737271955610866
Running with bandwidths: [0.30000000000000004, 0.30000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.6000000000000005,  Error: 1.8339628287409708
Running with bandwidths: [0.9000000000000002, 0.9000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.3000000000000003,  Error: 1.8178679819545382
Running with bandwidths: [0.01, 0.01] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.300000000000001,  Error: 1.7166840393830585
Running with bandwidths: [0.060000000000000005, 0.060000000000000005] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.300000000000001,  Error: 1.7166840393830585
Running with bandwidths: [0.3500000000000001, 0.3500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.8331550822831673
Running with bandwidths: [0.6500000000000001, 0.6500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.4000000000000004,  Error: 1.8295278826421453
Running with bandwidths: [0.20000000000000004, 0.20000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.820003882956926
Running with bandwidths: [0.45000000000000007, 0.45000000000000007] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8148809165386306
Running with bandwidths: [0.7000000000000002, 0.7000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.6000000000000005,  Error: 1.8648600719003228
Running with bandwidths: [0.8000000000000002, 0.8000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.6000000000000005,  Error: 1.8138714001147753
Running with bandwidths: [0.7500000000000002, 0.7500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.5000000000000004,  Error: 1.8667274691939115
Running with bandwidths: [0.6000000000000002, 0.6000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.8615820426784873
Running with bandwidths: [0.15000000000000002, 0.15000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.300000000000001,  Error: 1.7166840393830585
Running with bandwidths: [0.25000000000000006, 0.25000000000000006] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8186706827605057
Running with bandwidths: [0.1, 0.1] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.8808803210047709
Running with bandwidths: [0.5500000000000002, 0.5500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.858780760676983
Running with bandwidths: [0.5000000000000001, 0.5000000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8149468250644671
Running with bandwidths: [0.01, 0.01] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.4000000000000012,  Error: 1.7193301610980558
Running with bandwidths: [0.060000000000000005, 0.060000000000000005] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.4000000000000012,  Error: 1.7193301610980558
Running with bandwidths: [0.8500000000000002, 0.8500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.6000000000000005,  Error: 1.8189483342321922
Running with bandwidths: [0.3500000000000001, 0.3500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.200000000000001,  Error: 1.8373625645840717
Running with bandwidths: [0.40000000000000013, 0.40000000000000013] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.8354289876540728
Running with bandwidths: [1.0, 1.0] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.3000000000000003,  Error: 1.8176425341111646
Running with bandwidths: [0.20000000000000004, 0.20000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.8277244683577785
Running with bandwidths: [0.45000000000000007, 0.45000000000000007] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.8260438667391696
Running with bandwidths: [0.15000000000000002, 0.15000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.4000000000000012,  Error: 1.7193301610980558
Running with bandwidths: [0.30000000000000004, 0.30000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.8542895276621247
Running with bandwidths: [0.7000000000000002, 0.7000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.8643677549924018
Running with bandwidths: [1.2, 1.2] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.1,  Error: 1.863884384851222
Running with bandwidths: [0.25000000000000006, 0.25000000000000006] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.8271040507798866
Running with bandwidths: [0.01, 0.01] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.5000000000000013,  Error: 1.7164084589110837
Running with bandwidths: [0.6000000000000002, 0.6000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.8778993853532935
Running with bandwidths: [0.060000000000000005, 0.060000000000000005] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.5000000000000013,  Error: 1.7164084589110837
Running with bandwidths: [0.5000000000000001, 0.5000000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.8260641615700044
Running with bandwidths: [1.4, 1.4] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.2000000000000002,  Error: 1.9302101931085334
Running with bandwidths: [0.5500000000000002, 0.5500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8235050924284557
Running with bandwidths: [0.7500000000000002, 0.7500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.6000000000000005,  Error: 1.872239939246637
Running with bandwidths: [0.1, 0.1] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8251834118533683
Running with bandwidths: [0.8000000000000002, 0.8000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.824988052084106
Running with bandwidths: [0.3500000000000001, 0.3500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.300000000000001,  Error: 1.715604064187335
Running with bandwidths: [0.6500000000000001, 0.6500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.5000000000000004,  Error: 1.8390556831186051
Running with bandwidths: [0.9000000000000002, 0.9000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.4000000000000004,  Error: 1.8481991250417615
Running with bandwidths: [0.15000000000000002, 0.15000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.5000000000000013,  Error: 1.7164084589110837
Running with bandwidths: [0.45000000000000007, 0.45000000000000007] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.8325381626093973
Running with bandwidths: [0.20000000000000004, 0.20000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.834146565406154
Running with bandwidths: [0.01, 0.01] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.6000000000000014,  Error: 1.7191763305329302
Running with bandwidths: [0.9500000000000003, 0.9500000000000003] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.3000000000000003,  Error: 1.8173726156182557
Running with bandwidths: [0.25000000000000006, 0.25000000000000006] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.833170502139001
Running with bandwidths: [0.060000000000000005, 0.060000000000000005] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.6000000000000014,  Error: 1.7191763305329302
Running with bandwidths: [0.8500000000000002, 0.8500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.8234824458185726
Running with bandwidths: [0.7000000000000002, 0.7000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.8799372989020253
Running with bandwidths: [0.40000000000000013, 0.40000000000000013] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.200000000000001,  Error: 1.8382064295613612
Running with bandwidths: [0.5000000000000001, 0.5000000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.8325214480495198
Running with bandwidths: [0.3500000000000001, 0.3500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.4000000000000012,  Error: 1.717223500606399
Running with bandwidths: [0.6000000000000002, 0.6000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8198826698106867
Running with bandwidths: [0.15000000000000002, 0.15000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.6000000000000014,  Error: 1.7191763305329302
Running with bandwidths: [0.30000000000000004, 0.30000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.871732110561041
Running with bandwidths: [0.5500000000000002, 0.5500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.8281664438465859
Running with bandwidths: [0.8000000000000002, 0.8000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.8292475259780365
Running with bandwidths: [0.01, 0.01] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.7000000000000015,  Error: 1.7216921637737057
Running with bandwidths: [0.20000000000000004, 0.20000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.200000000000001,  Error: 1.8400829929341036
Running with bandwidths: [0.7500000000000002, 0.7500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.7000000000000006,  Error: 1.8168553580016817
Running with bandwidths: [0.45000000000000007, 0.45000000000000007] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.200000000000001,  Error: 1.8371599220660217
Running with bandwidths: [0.1, 0.1] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.8326301700635763
Running with bandwidths: [0.060000000000000005, 0.060000000000000005] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.7000000000000015,  Error: 1.7216921637737057
Running with bandwidths: [1.0, 1.0] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.4000000000000004,  Error: 1.8288170536190522
Running with bandwidths: [0.25000000000000006, 0.25000000000000006] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.200000000000001,  Error: 1.837370297069532
Running with bandwidths: [0.15000000000000002, 0.15000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.7000000000000015,  Error: 1.7216921637737057
Running with bandwidths: [0.3500000000000001, 0.3500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.5000000000000013,  Error: 1.7199195674143852
Running with bandwidths: [0.5000000000000001, 0.5000000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.200000000000001,  Error: 1.8371526813182506
Running with bandwidths: [0.7000000000000002, 0.7000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8241240482408934
Running with bandwidths: [0.40000000000000013, 0.40000000000000013] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.300000000000001,  Error: 1.8404891800592451
Running with bandwidths: [0.01, 0.01] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.8000000000000016,  Error: 1.7244870849440617
Running with bandwidths: [0.6000000000000002, 0.6000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.8209342901949819
Running with bandwidths: [0.8500000000000002, 0.8500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.832109349418298
Running with bandwidths: [0.20000000000000004, 0.20000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.300000000000001,  Error: 1.7166840393830585
Running with bandwidths: [0.060000000000000005, 0.060000000000000005] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.8000000000000016,  Error: 1.7244870849440617
Running with bandwidths: [0.6500000000000001, 0.6500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.6000000000000005,  Error: 1.843964598228245
Running with bandwidths: [0.45000000000000007, 0.45000000000000007] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.300000000000001,  Error: 1.8387985397053481
Running with bandwidths: [0.7500000000000002, 0.7500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.8000000000000007,  Error: 1.8799007684870241
Running with bandwidths: [0.8000000000000002, 0.8000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8323124330900875
Running with bandwidths: [0.25000000000000006, 0.25000000000000006] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.300000000000001,  Error: 1.8402789750225446
Running with bandwidths: [0.15000000000000002, 0.15000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.8000000000000016,  Error: 1.7244870849440617
Running with bandwidths: [0.3500000000000001, 0.3500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.6000000000000014,  Error: 1.7220859261063124
Running with bandwidths: [0.5000000000000001, 0.5000000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.300000000000001,  Error: 1.8387974483648142
Running with bandwidths: [0.01, 0.01] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.9000000000000017,  Error: 1.7272665005374552
Running with bandwidths: [0.40000000000000013, 0.40000000000000013] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.4000000000000012,  Error: 1.7168864896303824
Running with bandwidths: [0.1, 0.1] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.837268848841682
Running with bandwidths: [0.060000000000000005, 0.060000000000000005] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.9000000000000017,  Error: 1.7272665005374552
Running with bandwidths: [0.20000000000000004, 0.20000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.4000000000000012,  Error: 1.7193301610980558
Running with bandwidths: [0.30000000000000004, 0.30000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8221487317715535
Running with bandwidths: [0.7000000000000002, 0.7000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.8322973677444658
Running with bandwidths: [0.5500000000000002, 0.5500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.8353629040477653
Running with bandwidths: [0.6000000000000002, 0.6000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.100000000000001,  Error: 1.8370043283804878
Running with bandwidths: [0.9000000000000002, 0.9000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.5000000000000004,  Error: 1.8578379619760539
Running with bandwidths: [1.0, 1.0] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.5000000000000004,  Error: 1.856551268402963
Running with bandwidths: [0.15000000000000002, 0.15000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.9000000000000017,  Error: 1.7272665005374552
Running with bandwidths: [0.8500000000000002, 0.8500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.836215791340164
Running with bandwidths: [0.45000000000000007, 0.45000000000000007] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.4000000000000012,  Error: 1.7168796212915463
Running with bandwidths: [0.8000000000000002, 0.8000000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.000000000000001,  Error: 1.8322784716740783
Running with bandwidths: [0.7500000000000002, 0.7500000000000002] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.9000000000000008,  Error: 1.8240997964225873
Running with bandwidths: [0.01, 0.01] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 3.0,  Error: 1.7294772008078199
Running with bandwidths: [1.4, 1.4] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 1.3000000000000003,  Error: 1.8859410595472823
Running with bandwidths: [0.060000000000000005, 0.060000000000000005] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 3.0,  Error: 1.7294772008078199
Running with bandwidths: [0.3500000000000001, 0.3500000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.7000000000000015,  Error: 1.7195464634726596
Running with bandwidths: [0.5000000000000001, 0.5000000000000001] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.4000000000000012,  Error: 1.7157061134035019
Running with bandwidths: [0.20000000000000004, 0.20000000000000004] alpha: 0.8, beta: 0.2, probability calculation mode: gaussian_kernel, weight: 1.0, pixel value weight: 2.5000000000000013,  Error: 1.7164084589110837
